DTE,MARKETINGCHANNELGROUP,USER_ID,FIRST_PRCHS_DATE,GENRE_CAT_FINAL,ARTISTCATEGORY,TICKETSSOLDFP,GMSFP,GCFS,M12TICKETSSOLD,M12GMS
2,SEO,"576,912",01/23/2016 00:00:00,Theater,1.TOP 50,9,"1,232",1,"64,959","19,527,990"
3,SEO,"576,912",01/21/2016 00:00:00,Theater,1.TOP 50,2,326,1,"65,370","19,634,133"
42,SEO,"6,033,671",01/28/2016 00:00:00,Theater,1.TOP 50,2,"1,298",1,"1,643","797,735"
30,Unknown,"6,928,047",01/22/2016 00:00:00,Theater,4.200-600,2,257,1,"2,209","360,677"
271,Unknown,"9,395,515",01/25/2016 00:00:00,Theater,1.TOP 50,1,148,1,"83,342","8,977,436"
8,Unknown,"761,449",01/07/2016 00:00:00,Theater,3.100-200,2,532,1,"7,898","2,913,398"
9,Unknown,"32,440,434",01/21/2016 00:00:00,Theater,3.100-200,2,176,1,"2,278","522,828"
42,SEO,"16,468,864",01/22/2016 00:00:00,Theater,1.TOP 50,2,"1,046",1,"5,177","4,942,982"
4,Unknown,"414,463",01/14/2016 00:00:00,Theater,4.200-600,1,88,1,"35,069","8,544,775"
6,Paid Search,"2,728,814",01/11/2016 00:00:00,Theater,6.>1000,3,573,1,"27,598","10,597,267"
16,SEO,"2,672,781",01/28/2016 00:00:00,Theater,3.100-200,3,482,1,"18,863","2,126,204"
96,Paid Search,"76,389,137",01/13/2016 00:00:00,Theater,6.>1000,2,185,1,"8,449","1,058,155"
19,SEO,"12,400,788",01/12/2016 00:00:00,Theater,3.100-200,2,282,1,"2,141","260,871"
31,SEO,"12,400,788",01/14/2016 00:00:00,Theater,3.100-200,2,264,1,"2,144","260,860"
74,Unknown,"12,414,877",01/28/2016 00:00:00,Theater,6.>1000,4,384,1,"2,190","388,010"
6,Paid Search,"12,676,900",01/03/2016 00:00:00,Theater,4.200-600,2,192,1,"17,165","2,903,089"
27,Paid Search,"407,402",01/04/2016 00:00:00,Theater,4.200-600,2,687,1,"53,126","6,571,740"
76,Paid Search,"12,298,138",01/26/2016 00:00:00,Theater,4.200-600,2,336,1,519,"63,291"
86,SEO,"1,045,828",01/29/2016 00:00:00,Theater,3.100-200,2,530,1,"187,934","15,727,686"
1,Paid Search,"1,045,828",01/31/2016 00:00:00,Theater,5.600-1000,2,148,1,"187,798","15,706,532"
27,SEO,"576,912",01/31/2016 00:00:00,Theater,5.600-1000,2,464,1,"64,299","19,156,439"
2,SEO,"3,720,293",01/15/2016 00:00:00,Theater,3.100-200,4,396,1,"6,883","946,981"
7,SEO,"4,990,038",01/17/2016 00:00:00,Theater,1.TOP 50,8,666,1,"2,816","517,814"
14,Unknown,"11,362,092",01/31/2016 00:00:00,Theater,6.>1000,2,157,1,"113,418","6,735,760"
28,Unknown,"17,504,430",01/28/2016 00:00:00,Theater,1.TOP 50,2,"1,005",1,"38,222","12,869,493"
6,Paid Search,"1,756,997",01/12/2016 00:00:00,Theater,3.100-200,3,"1,176",1,"33,715","12,113,807"
3,Unknown,"1,756,997",01/31/2016 00:00:00,Theater,1.TOP 50,1,460,1,"33,825","11,975,236"
2,Unknown,"1,756,997",01/01/2016 00:00:00,Theater,4.200-600,3,243,1,"33,548","12,215,639"
64,SEO,"3,346,100",01/15/2016 00:00:00,Theater,3.100-200,2,475,1,"9,489","2,267,562"
35,Unknown,"563,970",01/17/2016 00:00:00,Theater,4.200-600,3,113,1,"5,319","430,671"
11,SEO,"79,260,937",01/26/2016 00:00:00,Theater,4.200-600,2,274,1,"1,685","327,266"
36,Unknown,"79,505,762",01/10/2016 00:00:00,Theater,1.TOP 50,4,"2,010",1,"3,584","1,022,489"
29,Unknown,"7,700,938",01/05/2016 00:00:00,Theater,1.TOP 50,2,710,1,"504,428","55,295,483"
1,Unknown,"569,200",01/19/2016 00:00:00,Theater,1.TOP 50,2,590,1,"4,759","1,018,698"
17,Paid Search,"473,630",01/14/2016 00:00:00,Theater,3.100-200,3,374,1,"19,743","2,686,267"
1,LGAFL - TDC - Checkout,"473,630",01/23/2016 00:00:00,Theater,4.200-600,2,150,1,"19,561","2,657,144"
3,Paid Search,"876,702",01/15/2016 00:00:00,Theater,4.200-600,2,181,1,"1,324","135,794"
36,Unknown,"214,134",01/13/2016 00:00:00,Theater,4.200-600,2,309,1,"9,029","1,436,936"
3,SEO,"32,874,568",01/12/2016 00:00:00,Theater,1.TOP 50,1,718,1,"34,388","9,093,819"
1,SEO,"32,874,568",01/06/2016 00:00:00,Theater,1.TOP 50,1,461,1,"34,137","9,026,194"
13,Paid Search,"805,465",01/19/2016 00:00:00,Theater,5.600-1000,2,508,1,"300,237","32,682,874"
9,Unknown,"805,465",01/01/2016 00:00:00,Theater,4.200-600,2,262,1,"297,662","32,187,497"
37,Unknown,"82,398,596",01/22/2016 00:00:00,Theater,3.100-200,2,122,1,"21,788","2,361,393"
6,SEO,"1,045,828",01/18/2016 00:00:00,Theater,1.TOP 50,2,141,1,"187,555","15,739,554"
2,SEO,"1,877,299",01/23/2016 00:00:00,Theater,1.TOP 50,2,204,1,"6,902","724,571"
1,SEO,"1,877,299",01/23/2016 00:00:00,Theater,1.TOP 50,2,204,1,"6,902","724,571"
20,Paid Search,"1,886,383",01/12/2016 00:00:00,Theater,4.200-600,2,251,1,"16,153","2,534,146"
23,SEO,"318,985",01/08/2016 00:00:00,Theater,4.200-600,4,146,1,"2,049,031","213,784,870"
2,Paid Search,"340,711",01/15/2016 00:00:00,Theater,5.600-1000,4,225,1,"70,924","5,943,427"
36,SEO,"75,049,952",01/09/2016 00:00:00,Theater,4.200-600,2,162,1,"2,164","398,626"
4,SEO,"2,182,610",01/13/2016 00:00:00,Theater,1.TOP 50,2,269,1,"8,206","1,007,656"
286,Paid Search,"3,421,449",01/10/2016 00:00:00,Theater,1.TOP 50,2,398,1,747,"97,032"
6,Unknown,"12,706,568",01/23/2016 00:00:00,Theater,6.>1000,3,144,1,"10,252","1,127,396"
217,Unknown,"10,679,305",01/24/2016 00:00:00,Theater,1.TOP 50,2,553,1,"60,677","5,230,539"
2,Unknown,"10,679,305",01/29/2016 00:00:00,Theater,4.200-600,2,199,1,"60,573","5,222,602"
2,Unknown,"16,468,864",01/02/2016 00:00:00,Theater,1.TOP 50,2,925,1,"5,088","4,835,026"
3,Paid Search,"17,504,430",01/05/2016 00:00:00,Theater,1.TOP 50,2,"1,300",1,"38,817","13,045,597"
39,Unknown,"9,395,515",01/20/2016 00:00:00,Theater,4.200-600,4,352,1,"82,960","8,941,369"
17,Paid Search,"2,806,360",01/14/2016 00:00:00,Theater,5.600-1000,2,560,1,"1,445","267,068"
104,Paid Search,"13,478,649",01/02/2016 00:00:00,Theater,4.200-600,4,438,1,"13,871","1,661,807"
2,Paid Search,"613,123",01/15/2016 00:00:00,Theater,1.TOP 50,2,532,1,"24,135","7,890,230"
13,SEO,"613,123",01/10/2016 00:00:00,Theater,4.200-600,2,425,1,"24,087","7,838,961"
92,Unknown,"10,630,096",01/23/2016 00:00:00,Theater,1.TOP 50,1,159,1,"1,559","452,668"
1,Unknown,"2,036,411",01/22/2016 00:00:00,Theater,1.TOP 50,2,330,1,"3,539","536,557"
9,SEO,"2,036,411",01/13/2016 00:00:00,Theater,1.TOP 50,2,424,1,"3,592","541,294"
12,Paid Search,"1,756,997",01/20/2016 00:00:00,Theater,3.100-200,2,486,1,"33,904","12,089,218"
73,SEO,"1,756,997",01/12/2016 00:00:00,Theater,1.TOP 50,3,"1,663",1,"33,715","12,113,807"
13,Unknown,"10,889,948",01/19/2016 00:00:00,Theater,5.600-1000,2,356,1,"1,200","197,473"
64,SEO,"5,524,766",01/05/2016 00:00:00,Theater,4.200-600,2,362,1,279,"32,173"
20,Paid Search,"17,504,430",01/11/2016 00:00:00,Theater,1.TOP 50,4,"2,190",1,"38,634","13,034,253"
71,Paid Search,"17,504,430",01/19/2016 00:00:00,Theater,4.200-600,2,143,1,"38,352","12,955,297"
69,Unknown,"17,504,430",01/14/2016 00:00:00,Theater,4.200-600,2,143,1,"38,476","12,984,193"
89,Unknown,"17,504,430",01/31/2016 00:00:00,Theater,1.TOP 50,3,"1,000",1,"38,066","12,810,967"
101,Paid Search,"79,011,993",01/20/2016 00:00:00,Theater,5.600-1000,2,461,1,"1,617","337,151"
24,Unknown,"564,851",01/21/2016 00:00:00,Theater,4.200-600,2,72,1,"5,122","502,626"
1,Paid Search,"1,917,852",01/02/2016 00:00:00,Theater,4.200-600,2,165,1,"5,029","1,347,594"
1,Unknown,"3,134,614",01/23/2016 00:00:00,Theater,4.200-600,2,134,1,246,"38,111"
5,Paid Search,"3,956,685",01/02/2016 00:00:00,Theater,3.100-200,1,211,1,787,"159,490"
22,Unknown,"9,010,372",01/22/2016 00:00:00,Theater,1.TOP 50,2,230,1,"281,040","24,358,056"
11,Paid Search,"942,653",01/06/2016 00:00:00,Theater,6.>1000,1,42,1,"18,767","2,111,839"
31,SEO,"1,274,898",01/31/2016 00:00:00,Theater,5.600-1000,4,362,1,"24,058","2,092,794"
9,SEO,"1,274,898",01/30/2016 00:00:00,Theater,5.600-1000,4,214,1,"24,190","2,101,559"
21,Paid Search,"1,274,898",01/29/2016 00:00:00,Theater,6.>1000,6,237,1,"24,356","2,111,913"
5,Unknown,"9,370,069",01/04/2016 00:00:00,Theater,5.600-1000,2,66,1,"12,016","1,304,465"
28,Paid Search,"9,370,069",01/16/2016 00:00:00,Theater,4.200-600,2,115,1,"11,306","1,230,222"
1,SEO,"1,877,299",01/09/2016 00:00:00,Theater,4.200-600,2,181,1,"7,109","744,943"
13,SEO,"14,345,768",01/08/2016 00:00:00,Theater,1.TOP 50,4,372,1,"9,003","738,497"
50,Paid Search,"7,754,263",01/02/2016 00:00:00,Theater,3.100-200,2,440,1,"2,156","262,872"
9,Unknown,"572,829",01/01/2016 00:00:00,Theater,4.200-600,2,168,1,"6,787","730,386"
1,Paid Search,"572,829",01/15/2016 00:00:00,Theater,3.100-200,4,572,1,"6,486","700,678"
1,Paid Search,"37,062,960",01/16/2016 00:00:00,Theater,1.TOP 50,1,473,1,211,"29,599"
46,Paid Search,"16,731,603",01/05/2016 00:00:00,Theater,5.600-1000,2,305,1,"2,384","444,336"
28,Unknown,"10,391,250",01/24/2016 00:00:00,Theater,4.200-600,2,246,1,"2,761","384,886"
22,SEO,"3,709,221",01/28/2016 00:00:00,Theater,4.200-600,5,182,1,"9,122","1,556,926"
138,Unknown,"79,505,762",01/17/2016 00:00:00,Theater,1.TOP 50,2,617,1,"3,532","1,011,073"
23,Unknown,"79,505,762",01/12/2016 00:00:00,Theater,5.600-1000,3,402,1,"3,550","1,012,571"
1,Unknown,"1,017,226",01/20/2016 00:00:00,Theater,4.200-600,3,251,1,"5,069","1,750,245"
2,Paid Search,"1,565,135",01/01/2016 00:00:00,Theater,6.>1000,2,400,1,"11,111","1,528,324"
5,Unknown,"13,977,340",01/05/2016 00:00:00,Theater,5.600-1000,4,209,1,"218,253","39,241,921"
1,Paid Search,"359,930",01/31/2016 00:00:00,Theater,4.200-600,3,208,1,152,"29,728"
3,Unknown,"9,380,662",01/27/2016 00:00:00,Theater,3.100-200,2,494,1,"2,894","790,139"
9,SEO,"2,799,168",01/29/2016 00:00:00,Theater,6.>1000,2,315,1,91,"23,997"
36,Paid Search,"4,160,451",01/09/2016 00:00:00,Theater,1.TOP 50,2,"1,415",1,169,"133,537"
48,Paid Search,"883,820",01/31/2016 00:00:00,Theater,2.50-100,2,138,1,315,"62,627"
1,Paid Search,"13,034,077",01/08/2016 00:00:00,Theater,1.TOP 50,2,461,1,707,"109,660"
5,Paid Search,"1,274,898",01/13/2016 00:00:00,Theater,5.600-1000,4,271,1,"25,330","2,167,866"
54,Unknown,"1,274,898",01/05/2016 00:00:00,Theater,3.100-200,8,510,1,"25,890","2,205,540"
11,SEO,"14,104,165",01/20/2016 00:00:00,Theater,6.>1000,2,120,1,"2,266","170,196"
48,Unknown,"3,285,320",01/29/2016 00:00:00,Theater,3.100-200,3,797,1,688,"129,870"
5,SEO,"49,861",01/19/2016 00:00:00,Theater,4.200-600,2,181,0,317,"53,846"
35,SEO,"3,853,026",01/09/2016 00:00:00,Theater,1.TOP 50,2,204,1,"2,282","314,772"
80,Paid Search,"10,627,181",01/21/2016 00:00:00,Theater,4.200-600,2,330,1,882,"159,058"
52,Unknown,"31,688,371",01/27/2016 00:00:00,Theater,3.100-200,2,391,1,123,"15,708"
35,SEO,"360,306",01/09/2016 00:00:00,Theater,1.TOP 50,2,"1,379",1,39,"17,561"
2,Unknown,"924,533",01/16/2016 00:00:00,Theater,6.>1000,2,350,1,"5,269","296,664"
1,SEO,"489,873",01/29/2016 00:00:00,Theater,5.600-1000,2,169,1,55,"8,631"
0,Unknown,"84,856,514",01/09/2016 00:00:00,Theater,6.>1000,2,262,0,6,857
19,Unknown,"3,679,531",01/25/2016 00:00:00,Theater,2.50-100,1,43,1,"3,378","629,107"
19,Paid Search,"75,664,258",01/11/2016 00:00:00,Theater,1.TOP 50,8,684,1,183,"21,939"
1,Unknown,"11,216,647",01/29/2016 00:00:00,Theater,4.200-600,8,336,1,"2,167","157,997"
3,Paid Search,"11,216,647",01/28/2016 00:00:00,Theater,4.200-600,3,242,1,"2,233","160,125"
39,Paid Search,"75,912,696",01/06/2016 00:00:00,Theater,4.200-600,2,333,1,808,"122,051"
93,Paid Search,"35,258,361",01/07/2016 00:00:00,Theater,6.>1000,2,362,0,14,"2,783"
31,Paid Search,"85,151,996",01/15/2016 00:00:00,Theater,3.100-200,3,780,1,70,"13,171"
38,SEO,"10,275,480",01/07/2016 00:00:00,Theater,4.200-600,2,424,1,12,"1,832"
14,Unknown,"85,362,028",01/03/2016 00:00:00,Theater,5.600-1000,2,467,0,2,432
28,Paid Search,"2,487,548",01/23/2016 00:00:00,Theater,6.>1000,2,195,1,24,"4,397"
2,Paid Search,"85,711,765",01/29/2016 00:00:00,Theater,5.600-1000,2,128,0,3,191
6,Unknown,"16,534,329",01/25/2016 00:00:00,Theater,5.600-1000,2,292,0,6,841
13,Paid Search,"11,733,017",01/17/2016 00:00:00,Theater,1.TOP 50,3,"2,648",1,984,"667,204"
8,Unknown,"437,638",01/16/2016 00:00:00,Theater,3.100-200,2,361,1,"2,713","255,774"
6,Paid Search,"29,882,241",01/11/2016 00:00:00,Theater,1.TOP 50,2,286,1,4,210
17,Unknown,"79,665,346",01/31/2016 00:00:00,Theater,3.100-200,1,29,0,15,"3,173"
1,Paid Search,"1,733,856",01/15/2016 00:00:00,Theater,6.>1000,2,99,1,18,"3,257"
0,Paid Search,"4,808,122",01/03/2016 00:00:00,Theater,3.100-200,2,234,1,39,"6,949"
11,Paid Search,"5,109,767",01/27/2016 00:00:00,Theater,3.100-200,2,239,1,261,"30,652"
0,Unknown,"17,211,918",01/17/2016 00:00:00,Theater,3.100-200,2,356,1,6,604
47,Paid Search,"17,293,369",01/26/2016 00:00:00,Theater,6.>1000,2,192,1,106,"18,225"
12,SEO,"75,597,959",01/26/2016 00:00:00,Theater,4.200-600,1,108,1,8,"2,015"
36,SEO,"85,365,027",01/30/2016 00:00:00,Theater,2.50-100,2,368,0,4,574
4,Unknown,"6,395,798",01/29/2016 00:00:00,Theater,6.>1000,5,539,1,6,723
2,Paid Search,"14,839,307",01/22/2016 00:00:00,Theater,6.>1000,2,227,0,2,227
111,Unknown,"5,591,240",01/19/2016 00:00:00,Theater,6.>1000,3,74,0,8,223
2,SEO,"26,153,807",01/29/2016 00:00:00,Theater,6.>1000,2,122,1,2,293
19,SEO,"1,933,622",01/29/2016 00:00:00,Theater,3.100-200,2,186,1,52,"7,195"
16,Unknown,"20,250,265",01/15/2016 00:00:00,Theater,4.200-600,2,258,1,"76,651","8,035,441"
15,Unknown,"805,465",01/30/2016 00:00:00,Theater,4.200-600,6,310,1,"299,741","32,580,387"
1,Paid Search,"340,711",01/27/2016 00:00:00,Theater,4.200-600,2,80,1,"69,558","5,891,497"
3,SEO,"889,597",01/07/2016 00:00:00,Theater,4.200-600,4,522,1,"114,113","15,718,814"
66,Paid Search,"1,064,989",01/28/2016 00:00:00,Theater,3.100-200,4,957,1,"5,997","383,788"
123,Paid Search,"357,984",01/06/2016 00:00:00,Theater,2.50-100,2,265,1,"405,814","58,036,010"
20,SEO,"357,984",01/26/2016 00:00:00,Theater,3.100-200,2,169,1,"416,893","60,102,680"
37,Paid Search,"9,337,382",01/05/2016 00:00:00,Theater,3.100-200,2,257,1,"79,757","33,615,215"
31,Unknown,"9,337,382",01/15/2016 00:00:00,Theater,4.200-600,2,269,1,"78,070","32,970,675"
55,SEO,"9,337,382",01/17/2016 00:00:00,Theater,3.100-200,2,349,1,"77,816","32,863,756"
9,Paid Search,"8,132,344",01/06/2016 00:00:00,Theater,4.200-600,2,389,1,"8,574","1,348,649"
94,Unknown,"7,700,938",01/07/2016 00:00:00,Theater,1.TOP 50,2,947,1,"504,146","55,246,943"
91,Unknown,"7,700,938",01/15/2016 00:00:00,Theater,1.TOP 50,2,596,1,"502,666","54,982,868"
74,Unknown,"9,299,768",01/25/2016 00:00:00,Theater,3.100-200,2,190,1,"147,343","14,370,467"
29,Unknown,"9,299,768",01/14/2016 00:00:00,Theater,1.TOP 50,2,307,1,"147,318","14,326,831"
1,SEO,"12,732,578",01/03/2016 00:00:00,Theater,4.200-600,8,385,1,"91,385","9,801,695"
198,SEO,"32,874,568",01/15/2016 00:00:00,Theater,5.600-1000,2,212,1,"34,501","9,121,683"
24,Unknown,"32,874,568",01/08/2016 00:00:00,Theater,1.TOP 50,3,"1,249",1,"34,220","9,050,595"
181,SEO,"647,609",01/16/2016 00:00:00,Theater,1.TOP 50,4,"1,269",1,"8,128","882,607"
33,Unknown,"3,346,100",01/26/2016 00:00:00,Theater,3.100-200,2,233,1,"9,563","2,279,118"
1,Unknown,"8,609,338",01/31/2016 00:00:00,Theater,4.200-600,2,64,1,"12,458","1,202,811"
1,Unknown,"8,865,843",01/07/2016 00:00:00,Theater,1.TOP 50,1,242,1,"46,400","3,725,057"
1,SEO,"2,182,610",01/15/2016 00:00:00,Theater,1.TOP 50,5,527,1,"8,199","1,000,823"
26,SEO,"957,744",01/18/2016 00:00:00,Theater,2.50-100,3,158,1,"53,109","8,301,195"
49,Paid Search,"558,791",01/16/2016 00:00:00,Theater,5.600-1000,4,506,1,"19,296","1,727,272"
37,Unknown,"1,357,763",01/06/2016 00:00:00,Theater,1.TOP 50,2,272,1,"27,283","3,597,460"
6,SEO,"16,324,604",01/31/2016 00:00:00,Theater,4.200-600,5,189,1,"28,297","2,289,939"
19,SEO,"16,324,604",01/19/2016 00:00:00,Theater,4.200-600,5,171,1,"28,756","2,306,237"
12,SEO,"10,679,305",01/26/2016 00:00:00,Theater,3.100-200,3,594,1,"60,591","5,225,897"
23,Paid Search,"10,679,305",01/23/2016 00:00:00,Theater,4.200-600,2,413,1,"60,725","5,234,732"
35,SEO,"9,299,768",01/10/2016 00:00:00,Theater,4.200-600,3,169,1,"147,394","14,313,565"
110,SEO,"3,494,130",01/05/2016 00:00:00,Theater,5.600-1000,2,237,1,"15,365","2,869,282"
1,SEO,"543,677",01/23/2016 00:00:00,Theater,6.>1000,2,216,1,"22,149","2,144,803"
6,Unknown,"3,932,683",01/11/2016 00:00:00,Theater,6.>1000,4,545,1,"9,432","1,037,202"
44,Unknown,"318,985",01/08/2016 00:00:00,Theater,3.100-200,4,235,1,"2,049,031","213,784,870"
106,Paid Search,"318,985",01/08/2016 00:00:00,Theater,4.200-600,2,199,1,"2,049,031","213,784,870"
33,Paid Search,"318,985",01/08/2016 00:00:00,Theater,1.TOP 50,4,906,1,"2,049,031","213,784,870"
1,Unknown,"318,985",01/09/2016 00:00:00,Theater,3.100-200,1,81,1,"2,048,143","213,747,704"
23,Paid Search,"33,305,092",01/01/2016 00:00:00,Theater,5.600-1000,2,237,1,"4,953","621,087"
1,Paid Search,"576,912",01/30/2016 00:00:00,Theater,4.200-600,2,315,1,"64,375","19,185,807"
14,Paid Search,"576,912",01/16/2016 00:00:00,Theater,4.200-600,2,372,1,"65,955","19,778,970"
14,Unknown,"576,912",01/30/2016 00:00:00,Theater,4.200-600,2,584,1,"64,375","19,185,807"
104,Unknown,"6,033,671",01/11/2016 00:00:00,Theater,1.TOP 50,2,"1,649",1,"1,707","844,354"
218,Paid Search,"463,864",01/09/2016 00:00:00,Theater,1.TOP 50,2,812,1,"13,196","1,878,184"
36,SEO,"9,395,515",01/23/2016 00:00:00,Theater,4.200-600,2,342,1,"83,104","8,956,711"
32,Paid Search,"162,377",01/27/2016 00:00:00,Theater,2.50-100,2,298,1,"211,151","27,368,717"
156,Paid Search,"350,961",01/15/2016 00:00:00,Theater,2.50-100,4,541,1,"110,452","8,771,486"
30,Unknown,"16,468,864",01/22/2016 00:00:00,Theater,1.TOP 50,2,929,1,"5,177","4,942,982"
150,Unknown,"414,463",01/21/2016 00:00:00,Theater,1.TOP 50,2,798,1,"34,507","8,400,979"
2,Paid Search,"2,672,781",01/05/2016 00:00:00,Theater,6.>1000,2,105,1,"18,980","2,130,460"
2,SEO,"2,672,781",01/26/2016 00:00:00,Theater,4.200-600,1,71,1,"18,883","2,128,464"
27,SEO,"2,672,781",01/31/2016 00:00:00,Theater,5.600-1000,2,160,1,"18,575","2,095,607"
1,Unknown,"83,874,157",01/16/2016 00:00:00,Theater,3.100-200,12,"2,306",1,"132,225","31,672,664"
1,Paid Search,"2,928,307",01/31/2016 00:00:00,Theater,4.200-600,7,381,1,"52,814","4,090,009"
14,Paid Search,"2,928,307",01/10/2016 00:00:00,Theater,5.600-1000,3,158,1,"54,409","4,179,366"
3,Unknown,"2,928,307",01/28/2016 00:00:00,Theater,4.200-600,2,112,1,"53,323","4,121,147"
10,SEO,"2,928,307",01/22/2016 00:00:00,Theater,4.200-600,2,79,1,"53,786","4,150,976"
4,Unknown,"2,928,307",01/18/2016 00:00:00,Theater,5.600-1000,2,77,1,"54,193","4,170,224"
4,SEO,"15,962,889",01/06/2016 00:00:00,Theater,4.200-600,2,250,1,"2,277","338,941"
7,Paid Search,"12,414,877",01/31/2016 00:00:00,Theater,5.600-1000,2,174,1,"2,175","385,491"
2,Unknown,"567,032",01/29/2016 00:00:00,Theater,6.>1000,5,835,1,"5,668","3,537,580"
3,Unknown,"15,869,020",01/27/2016 00:00:00,Theater,6.>1000,2,307,0,"1,905","296,672"
1,Paid Search,"1,635",01/08/2016 00:00:00,Theater,6.>1000,2,204,1,"5,463","450,624"
9,SEO,"12,684,418",01/29/2016 00:00:00,Theater,4.200-600,1,105,1,"5,787","471,767"
76,Unknown,"1,635,033",01/17/2016 00:00:00,Theater,4.200-600,2,216,1,"12,651","1,813,712"
197,SEO,"1,045,828",01/30/2016 00:00:00,Theater,6.>1000,4,856,1,"187,832","15,717,253"
13,SEO,"576,912",01/18/2016 00:00:00,Theater,4.200-600,2,659,1,"65,780","19,739,165"
20,SEO,"4,990,038",01/18/2016 00:00:00,Theater,3.100-200,2,239,1,"2,818","518,273"
208,SEO,"1,000,536",01/14/2016 00:00:00,Theater,1.TOP 50,1,342,1,"4,422","1,499,966"
17,Unknown,"33,719,018",01/27/2016 00:00:00,Theater,1.TOP 50,2,400,1,"11,761","1,796,373"
33,Unknown,"11,362,092",01/16/2016 00:00:00,Theater,3.100-200,5,369,1,"113,526","6,741,767"
79,Unknown,"3,298,116",01/09/2016 00:00:00,Theater,4.200-600,2,290,1,"5,405","735,578"
8,Paid Search,"3,298,116",01/23/2016 00:00:00,Theater,6.>1000,2,255,1,"5,379","733,477"
1,Paid Search,"11,741,196",01/16/2016 00:00:00,Theater,3.100-200,3,446,1,"77,186","8,688,163"
229,Paid Search,"11,741,196",01/23/2016 00:00:00,Theater,4.200-600,2,272,1,"78,338","9,027,862"
3,Unknown,"26,330,215",01/29/2016 00:00:00,Theater,5.600-1000,2,239,1,"11,067","1,050,380"
3,SEO,"17,504,430",01/05/2016 00:00:00,Theater,1.TOP 50,3,"4,070",1,"38,817","13,045,597"
10,Paid Search,"1,756,997",01/28/2016 00:00:00,Theater,4.200-600,3,425,1,"33,853","11,997,350"
0,Unknown,"12,358,221",01/24/2016 00:00:00,Theater,6.>1000,2,59,1,"4,414","363,623"
7,Unknown,"1,639,036",01/01/2016 00:00:00,Theater,4.200-600,2,321,1,"153,473","12,334,058"
68,Unknown,"79,260,937",01/13/2016 00:00:00,Theater,3.100-200,4,876,1,"1,818","347,383"
2,Paid Search,"79,260,937",01/22/2016 00:00:00,Theater,4.200-600,2,415,1,"1,731","333,763"
122,Paid Search,"79,505,762",01/19/2016 00:00:00,Theater,1.TOP 50,2,663,1,"3,506","1,004,571"
6,Paid Search,"161,397",01/14/2016 00:00:00,Theater,6.>1000,2,247,1,"103,023","11,135,387"
2,Unknown,"30,325,578",01/15/2016 00:00:00,Theater,3.100-200,2,333,1,"5,723","1,055,036"
15,Unknown,"569,200",01/31/2016 00:00:00,Theater,6.>1000,2,294,1,"4,686","1,001,080"
3,Unknown,"8,819,035",01/22/2016 00:00:00,Theater,4.200-600,2,237,1,"2,617","505,723"
70,Paid Search,"8,055,227",01/04/2016 00:00:00,Theater,3.100-200,2,193,1,"21,714","2,445,845"
488,Unknown,"82,398,596",01/19/2016 00:00:00,Theater,4.200-600,3,430,1,"21,807","2,358,959"
1,Unknown,"25,692,286",01/20/2016 00:00:00,Theater,3.100-200,4,604,1,"1,165","564,660"
83,Unknown,"357,984",01/28/2016 00:00:00,Theater,3.100-200,2,354,1,"418,030","60,243,748"
3,Unknown,"1,886,383",01/07/2016 00:00:00,Theater,3.100-200,3,444,1,"16,094","2,517,216"
4,Unknown,"318,985",01/27/2016 00:00:00,Theater,4.200-600,6,247,1,"2,041,277","213,819,448"
12,Unknown,"318,985",01/25/2016 00:00:00,Theater,5.600-1000,2,192,1,"2,042,076","213,796,125"
2,SEO,"318,985",01/23/2016 00:00:00,Theater,3.100-200,2,131,1,"2,042,417","213,757,835"
10,Unknown,"318,985",01/28/2016 00:00:00,Theater,4.200-600,3,127,1,"2,041,881","213,908,492"
1,Paid Search,"318,985",01/21/2016 00:00:00,Theater,6.>1000,3,127,1,"2,045,449","214,165,234"
177,Unknown,"318,985",01/08/2016 00:00:00,Theater,1.TOP 50,2,707,1,"2,049,031","213,784,870"
59,Unknown,"7,763,780",01/20/2016 00:00:00,Theater,1.TOP 50,2,798,1,"8,583","1,441,522"
3,Unknown,"340,711",01/21/2016 00:00:00,Theater,6.>1000,3,155,1,"70,339","5,926,886"
8,Paid Search,"30,164,968",01/10/2016 00:00:00,Theater,4.200-600,4,481,1,569,"65,302"
98,Paid Search,"1,635,033",01/04/2016 00:00:00,Theater,5.600-1000,3,359,1,"12,447","1,769,513"
43,SEO,"651,296",01/30/2016 00:00:00,Theater,1.TOP 50,3,"2,040",1,"4,402","2,857,825"
23,Unknown,"3,185,062",01/09/2016 00:00:00,Theater,4.200-600,4,207,1,"52,972","4,092,452"
30,Paid Search,"267,973",01/29/2016 00:00:00,Theater,6.>1000,3,177,1,"16,775","1,405,546"
103,Paid Search,"9,511,356",01/26/2016 00:00:00,Theater,3.100-200,4,"1,531",1,"2,684","503,014"
